,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Land Cover Elements:Water>irrigation ditch,Land Cover Elements:grass,Land Cover Elements:Water>rivers/stream,Land Cover Elements:Impervious Surface (no building),Land Cover Elements:Water>lake/ponded/container,Land Cover Elements:cultivated vegetation,Land Cover Elements:Bare Ground,Land Cover Elements:Building,Land Cover Elements:Water>treated pool,Land Cover Elements:Trees_CanopyCover,Land Cover Elements:unknown,Land Cover Elements:bush/scrub,Land Cover Elements:shadow,AOI Number
1929,4605,-82.6099210553403,28.0546653498004,square,100.0,100,False,,100.0,2022-06-20 21:22,8.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46
1930,4606,-82.6099210553403,28.059161951619,square,100.0,100,False,,100.0,2022-06-20 21:22,14.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46
1931,4607,-82.6048266037128,28.0366789425259,square,100.0,100,False,,100.0,2022-06-20 21:26,228.1 secs,,0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,27.0,1.0,23.0,0.0,0.0,12.0,46
1932,4608,-82.6048266037128,28.0411755443445,square,100.0,100,False,,100.0,2022-06-20 21:28,104.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46
1933,4609,-82.6048266037128,28.0456721461631,square,100.0,100,False,,100.0,2022-06-20 21:29,105.6 secs,,0,0.0,3.0,0.0,7.0,24.0,0.0,0.0,3.0,1.0,60.0,0.0,0.0,2.0,46
1934,4610,-82.6048266037128,28.0501687479817,square,100.0,100,False,,100.0,2022-06-20 21:31,93.7 secs,,0,0.0,0.0,0.0,0.0,50.0,24.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,46
1935,4611,-82.6048266037128,28.0546653498004,square,100.0,100,False,,100.0,2022-06-20 21:33,115.9 secs,,0,0.0,0.0,0.0,24.0,0.0,37.0,0.0,23.0,0.0,13.0,0.0,0.0,3.0,46
1936,4612,-82.6048266037128,28.059161951619,square,100.0,100,False,,100.0,2022-06-20 22:08,2098.4 secs,,0,0.0,0.0,0.0,10.0,4.0,26.0,0.0,23.0,0.0,26.0,0.0,0.0,11.0,46
1937,4613,-82.5997321520852,28.0366789425259,square,100.0,100,False,,100.0,2022-06-22 21:16,194.8 secs,,0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,15.0,0.0,64.0,0.0,0.0,2.0,46
1938,4614,-82.5997321520852,28.0411755443445,square,100.0,100,False,,100.0,2022-06-22 21:22,203.8 secs,,0,0.0,0.0,0.0,31.0,13.0,5.0,0.0,34.0,0.0,14.0,0.0,0.0,3.0,46
1939,4615,-82.5997321520852,28.0456721461631,square,100.0,100,False,,100.0,2022-06-22 21:23,71.9 secs,,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,86.0,0.0,0.0,0.0,46
1940,4616,-82.5997321520852,28.0501687479817,square,100.0,100,False,,100.0,2022-06-22 21:25,101.3 secs,,0,0.0,0.0,0.0,0.0,58.0,24.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,46
1941,4617,-82.5997321520852,28.0546653498004,square,100.0,100,False,,100.0,2022-06-22 21:28,178.3 secs,,0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,45.0,0.0,22.0,0.0,0.0,3.0,46
1942,4618,-82.5997321520852,28.059161951619,square,100.0,100,False,,100.0,2022-06-22 21:31,221.5 secs,,0,0.0,0.0,0.0,25.0,0.0,14.0,0.0,24.0,2.0,31.0,0.0,0.0,4.0,46
1943,4619,-82.5946377004576,28.0366789425259,square,100.0,100,False,,100.0,2022-06-22 21:39,481.6 secs,,0,0.0,0.0,0.0,22.0,0.0,28.0,0.0,32.0,1.0,1.0,0.0,0.0,16.0,46
1944,4620,-82.5946377004576,28.0411755443445,square,100.0,100,False,,100.0,2022-06-22 21:41,119.5 secs,,0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,1.0,81.0,0.0,0.0,5.0,46
1945,4621,-82.5946377004576,28.0456721461631,square,100.0,100,False,,100.0,2022-06-22 21:45,223.5 secs,,0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,40.0,0.0,9.0,0.0,0.0,8.0,46
1946,4622,-82.5946377004576,28.0501687479817,square,100.0,100,False,,100.0,2022-06-22 21:46,66.6 secs,,0,0.0,0.0,0.0,0.0,70.0,24.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,46
1947,4623,-82.5946377004576,28.0546653498004,square,100.0,100,False,,100.0,2022-06-22 21:48,111.7 secs,,0,0.0,0.0,0.0,31.0,0.0,17.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,46
1948,4624,-82.5946377004576,28.059161951619,square,100.0,100,False,,100.0,2022-06-22 21:50,138.4 secs,,0,0.0,0.0,0.0,13.0,10.0,8.0,0.0,18.0,0.0,34.0,0.0,0.0,17.0,46
1949,4625,-82.5895432488301,28.0366789425259,square,100.0,100,False,,100.0,2022-06-22 21:57,396.9 secs,,0,0.0,0.0,0.0,11.0,0.0,27.0,0.0,38.0,0.0,8.0,0.0,0.0,16.0,46
1950,4626,-82.5895432488301,28.0411755443445,square,100.0,100,False,,100.0,2022-06-22 22:00,165.7 secs,,0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,29.0,0.0,35.0,0.0,0.0,17.0,46
1951,4627,-82.5895432488301,28.0456721461631,square,100.0,100,False,,100.0,2022-06-22 22:00,14.2 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
1952,4628,-82.5895432488301,28.0501687479817,square,100.0,100,False,,100.0,2022-06-22 22:00,9.8 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
1953,4629,-82.5895432488301,28.0546653498004,square,100.0,100,False,,100.0,2022-06-22 22:02,102.5 secs,,0,0.0,37.0,0.0,0.0,5.0,0.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,46
1954,4630,-82.5895432488301,28.059161951619,square,100.0,100,False,,100.0,2022-06-22 22:04,120.2 secs,,0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,17.0,0.0,52.0,0.0,0.0,6.0,46
1955,4631,-82.5844487972025,28.0366789425259,square,100.0,100,False,,100.0,2022-06-22 22:07,150.0 secs,,0,0.0,0.0,0.0,26.0,0.0,15.0,0.0,21.0,0.0,28.0,0.0,0.0,10.0,46
1956,4632,-82.5844487972025,28.0411755443445,square,100.0,100,False,,100.0,2022-06-22 22:08,85.4 secs,,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,63.0,0.0,0.0,7.0,46
1957,4633,-82.5844487972025,28.0456721461631,square,100.0,100,False,,100.0,2022-06-22 22:09,56.6 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46
1958,4634,-82.5844487972025,28.0501687479817,square,100.0,100,False,,100.0,2022-06-22 22:12,167.6 secs,,0,0.0,0.0,0.0,30.0,4.0,3.0,0.0,30.0,0.0,20.0,0.0,0.0,13.0,46
1959,4635,-82.5844487972025,28.0546653498004,square,100.0,100,False,,100.0,2022-06-22 22:39,1605.9 secs,,0,0.0,0.0,0.0,20.0,0.0,10.0,4.0,53.0,0.0,0.0,0.0,0.0,13.0,46
1960,4636,-82.5844487972025,28.059161951619,square,100.0,100,False,,100.0,2022-06-22 22:40,105.0 secs,,0,0.0,0.0,0.0,20.0,27.0,10.0,0.0,6.0,0.0,27.0,0.0,0.0,10.0,46
1961,4700,-117.148504257202,33.5533765788506,square,100.0,100,False,,99.0,2022-06-25 19:09,288.1 secs,,0,0.0,0.0,0.0,2.0,0.0,1.0,43.0,8.0,0.0,4.0,0.0,41.0,1.0,47
1962,4701,-117.16199169355,33.542135074304,square,100.0,100,False,,99.0,2022-06-25 19:15,359.0 secs,,0,0.0,0.0,0.0,9.0,0.0,6.0,11.0,20.0,0.0,44.0,0.0,9.0,1.0,47
1963,4702,-117.16199169355,33.5466316761227,square,100.0,100,False,,99.0,2022-06-25 19:20,285.4 secs,,0,0.0,0.0,0.0,40.0,0.0,8.0,5.0,31.0,4.0,8.0,0.0,0.0,4.0,47
1964,4703,-117.16199169355,33.5511282779413,square,100.0,100,False,,95.0,2022-06-25 19:55,2115.7 secs,,0,0.0,0.0,0.0,33.0,0.0,5.0,8.0,32.0,7.0,11.0,0.0,0.0,4.0,47
1965,4704,-117.16199169355,33.5556248797599,square,100.0,100,False,,99.0,2022-06-26 03:30,265.5 secs,,0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,32.0,0.0,30.0,0.0,0.0,6.0,47
1966,4705,-117.16199169355,33.5601214815785,square,100.0,100,False,,95.0,2022-06-26 03:36,354.6 secs,,0,0.0,0.0,0.0,3.0,0.0,2.0,18.0,13.0,0.0,29.0,0.0,33.0,2.0,47
1967,4706,-117.16199169355,33.5646180833972,square,100.0,100,False,,90.0,2022-06-26 03:44,249.1 secs,,0,0.0,0.0,0.0,6.0,0.0,4.0,19.0,5.0,1.0,6.0,0.0,55.0,4.0,47
1968,4707,-117.156596719011,33.542135074304,square,100.0,100,False,,95.0,2022-06-26 03:52,516.1 secs,,0,0.0,0.0,0.0,40.0,0.0,10.0,3.0,23.0,0.0,16.0,0.0,0.0,8.0,47
1969,4708,-117.156596719011,33.5466316761227,square,100.0,100,False,,100.0,2022-06-26 04:09,355.4 secs,,0,0.0,0.0,0.0,57.0,0.0,8.0,3.0,23.0,3.0,2.0,0.0,0.0,4.0,47
1970,4709,-117.156596719011,33.5511282779413,square,100.0,100,False,,95.0,2022-06-26 04:13,220.8 secs,,0,0.0,0.0,0.0,33.0,0.0,10.0,14.0,34.0,3.0,4.0,0.0,0.0,2.0,47
1971,4710,-117.156596719011,33.5556248797599,square,100.0,100,False,,99.0,2022-06-29 18:31,322.9 secs,,0,0.0,0.0,0.0,50.0,0.0,0.0,17.0,10.0,0.0,10.0,0.0,5.0,8.0,47
1972,4711,-117.156596719011,33.5601214815785,square,100.0,100,False,,95.0,2022-06-29 18:36,295.6 secs,,0,0.0,0.0,0.0,21.0,0.0,2.0,8.0,47.0,0.0,10.0,0.0,4.0,8.0,47
1973,4712,-117.156596719011,33.5646180833972,square,100.0,100,False,,99.0,2022-06-29 18:40,222.3 secs,,0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,29.0,0.0,12.0,0.0,2.0,6.0,47
1974,4713,-117.151201744472,33.542135074304,square,100.0,100,False,,99.0,2022-06-29 18:44,263.1 secs,,0,0.0,0.0,0.0,45.0,0.0,3.0,6.0,8.0,3.0,24.0,0.0,5.0,6.0,47
1975,4714,-117.151201744472,33.5466316761227,square,100.0,100,False,,99.0,2022-06-29 18:49,298.8 secs,,0,0.0,0.0,0.0,47.0,0.0,11.0,2.0,30.0,0.0,8.0,0.0,1.0,1.0,47
1976,4715,-117.151201744472,33.5511282779413,square,100.0,100,False,,100.0,2022-06-29 18:53,258.9 secs,,0,0.0,0.0,0.0,39.0,0.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,47
1977,4716,-117.151201744472,33.5556248797599,square,100.0,100,False,,99.0,2022-06-29 18:57,248.8 secs,,0,0.0,0.0,0.0,26.0,0.0,0.0,37.0,2.0,0.0,29.0,0.0,6.0,0.0,47
1978,4717,-117.151201744472,33.5601214815785,square,100.0,100,False,,95.0,2022-06-29 19:00,182.3 secs,,0,0.0,0.0,0.0,4.0,0.0,3.0,11.0,3.0,1.0,58.0,0.0,20.0,0.0,47
1979,4718,-117.151201744472,33.5646180833972,square,100.0,100,False,,95.0,2022-06-29 19:04,203.4 secs,,0,0.0,0.0,0.0,47.0,0.0,2.0,4.0,39.0,0.0,5.0,0.0,1.0,2.0,47
1980,4719,-117.145806769933,33.542135074304,square,100.0,100,False,,95.0,2022-06-29 19:06,161.0 secs,,0,0.0,0.0,0.0,9.0,0.0,0.0,57.0,6.0,0.0,7.0,0.0,21.0,0.0,47
1981,4720,-117.145806769933,33.5466316761227,square,100.0,100,False,,90.0,2022-06-29 19:12,352.9 secs,,0,0.0,0.0,0.0,27.0,0.0,4.0,20.0,27.0,0.0,20.0,1.0,1.0,0.0,47
1982,4721,-117.145806769933,33.5511282779413,square,100.0,100,False,,90.0,2022-06-29 19:16,221.2 secs,,0,0.0,0.0,0.0,53.0,0.0,5.0,2.0,34.0,1.0,5.0,0.0,0.0,0.0,47
1983,4722,-117.145806769933,33.5556248797599,square,100.0,100,False,,95.0,2022-06-29 19:25,564.0 secs,,0,0.0,0.0,0.0,8.0,0.0,13.0,16.0,24.0,0.0,38.0,0.0,0.0,1.0,47
1984,4723,-117.145806769933,33.5601214815785,square,100.0,100,False,,99.0,2022-06-29 19:27,123.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,22.0,0.0,33.0,0.0,47
1985,4724,-117.145806769933,33.5646180833972,square,100.0,100,False,,95.0,2022-06-29 19:31,226.9 secs,,0,0.0,0.0,0.0,38.0,0.0,6.0,6.0,39.0,1.0,10.0,0.0,0.0,0.0,47
1986,4725,-117.140411795394,33.542135074304,square,100.0,100,False,,95.0,2022-06-29 19:40,541.0 secs,,0,0.0,0.0,0.0,35.0,0.0,14.0,4.0,38.0,1.0,7.0,0.0,1.0,0.0,47
1987,4726,-117.140411795394,33.5466316761227,square,100.0,100,False,,95.0,2022-06-29 19:43,159.9 secs,,0,0.0,0.0,0.0,54.0,0.0,6.0,2.0,4.0,0.0,31.0,0.0,3.0,0.0,47
1988,4727,-117.140411795394,33.5511282779413,square,100.0,100,False,,99.0,2022-06-29 19:45,126.7 secs,,0,0.0,0.0,0.0,73.0,0.0,17.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,47
1989,4728,-117.140411795394,33.5556248797599,square,100.0,100,False,,95.0,2022-06-29 19:47,115.4 secs,,0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,13.0,0.0,7.0,0.0,7.0,0.0,47
1990,4729,-117.140411795394,33.5601214815785,square,100.0,100,False,,90.0,2022-06-29 19:51,234.8 secs,,0,0.0,0.0,0.0,6.0,0.0,79.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,47
1991,4730,-117.140411795394,33.5646180833972,square,100.0,100,False,,95.0,2022-06-29 19:53,122.3 secs,,0,0.0,0.0,0.0,0.0,0.0,67.0,6.0,1.0,0.0,9.0,0.0,17.0,0.0,47
1992,4731,-117.135016820855,33.542135074304,square,100.0,100,False,,99.0,2022-06-29 19:57,286.9 secs,,0,0.0,0.0,0.0,39.0,0.0,19.0,1.0,34.0,0.0,6.0,0.0,1.0,0.0,47
1993,4732,-117.135016820855,33.5466316761227,square,100.0,100,False,,90.0,2022-06-29 22:38,9629.3 secs,,0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,40.0,0.0,11.0,0.0,2.0,0.0,47
1994,4733,-117.135016820855,33.5511282779413,square,100.0,100,False,,95.0,2022-06-30 04:14,20159.0 secs,,0,0.0,0.0,0.0,20.0,0.0,23.0,4.0,36.0,5.0,11.0,1.0,0.0,0.0,47
1995,4734,-117.135016820855,33.5556248797599,square,100.0,100,False,,95.0,2022-06-30 04:23,165.7 secs,,0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,52.0,0.0,47
1996,4735,-117.135016820855,33.5601214815785,square,100.0,100,False,,95.0,2022-06-30 04:20,114.7 secs,,0,0.0,0.0,0.0,66.0,0.0,6.0,4.0,19.0,0.0,0.0,0.0,5.0,0.0,47
1997,4736,-117.135016820855,33.5646180833972,square,100.0,100,False,,100.0,2022-06-30 04:18,16.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,47
1998,4800,-95.665168762207,29.7643773751631,square,100.0,100,False,,94.0,2022-06-27 19:10,7.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,94.0,0.0,0.0,0.0,48
1999,4801,-95.6781172435463,29.7531358706166,square,100.0,100,False,,88.0,2022-06-27 19:16,336.6 secs,,0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,86.0,0.0,4.0,0.0,48
2000,4802,-95.6781172435463,29.7576324724352,square,100.0,100,False,,89.0,2022-06-27 19:23,352.2 secs,,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,48
2001,4803,-95.6781172435463,29.7621290742538,square,100.0,100,False,,81.0,2022-06-27 19:35,736.8 secs,,0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,73.0,0.0,0.0,0.0,48
2002,4804,-95.6781172435463,29.7666256760724,square,100.0,100,False,,94.0,2022-06-27 19:37,129.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,3.0,0.0,48
2003,4805,-95.6781172435463,29.7711222778911,square,100.0,100,False,,96.0,2022-06-27 19:38,52.0 secs,,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,48
2004,4806,-95.6781172435463,29.7756188797097,square,100.0,100,False,,100.0,2022-06-27 19:40,109.6 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48
2005,4807,-95.6729378510106,29.7531358706166,square,100.0,100,False,,85.0,2022-06-27 19:45,285.0 secs,,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,2.0,0.0,48
2006,4808,-95.6729378510106,29.7576324724352,square,100.0,100,False,,96.0,2022-06-27 19:46,65.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48
2007,4809,-95.6729378510106,29.7621290742538,square,100.0,100,False,,90.0,2022-06-27 19:48,81.8 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,6.0,0.0,48
2008,4810,-95.6729378510106,29.7666256760724,square,100.0,100,False,,90.0,2022-06-27 19:52,248.5 secs,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,2.0,0.0,48
2009,4811,-95.6729378510106,29.7711222778911,square,100.0,100,False,,86.0,2022-06-27 19:56,207.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,73.0,0.0,48
2010,4812,-95.6729378510106,29.7756188797097,square,100.0,100,False,,91.0,2022-06-27 19:59,157.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,9.0,0.0,48
2011,4813,-95.6677584584749,29.7531358706166,square,100.0,100,False,,75.0,2022-06-27 20:02,193.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,0.0,73.0,0.0,48
2012,4814,-95.6677584584749,29.7576324724352,square,100.0,100,False,,95.0,2022-06-27 20:03,32.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,7.0,0.0,48
2013,4815,-95.6677584584749,29.7621290742538,square,100.0,100,False,,96.0,2022-06-27 20:04,18.1 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,3.0,0.0,48
2014,4816,-95.6677584584749,29.7666256760724,square,100.0,100,False,,92.0,2022-06-27 20:05,64.7 secs,,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,48
2015,4817,-95.6677584584749,29.7711222778911,square,100.0,100,False,,83.0,2022-06-27 20:06,55.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,84.0,0.0,48
2016,4818,-95.6677584584749,29.7756188797097,square,100.0,100,False,,95.0,2022-06-27 20:07,74.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,4.0,0.0,48
2017,4819,-95.6625790659392,29.7531358706166,square,100.0,100,False,,85.0,2022-06-27 20:10,146.1 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,36.0,0.0,48
2018,4820,-95.6625790659392,29.7576324724352,square,100.0,100,False,,74.0,2022-06-27 20:15,314.2 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,45.0,0.0,20.0,0.0,48
2019,4821,-95.6625790659392,29.7621290742538,square,100.0,100,False,,85.0,2022-06-27 20:18,144.8 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,65.0,0.0,30.0,0.0,48
2020,4822,-95.6625790659392,29.7666256760724,square,100.0,100,False,,96.0,2022-06-27 20:20,109.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,48
2021,4823,-95.6625790659392,29.7711222778911,square,100.0,100,False,,43.0,2022-06-27 20:31,634.3 secs,,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,65.0,0.0,48
2022,4824,-95.6625790659392,29.7756188797097,square,100.0,100,False,,67.0,2022-06-27 20:43,731.8 secs,,0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,29.0,0.0,31.0,0.0,48
2023,4825,-95.6573996734035,29.7531358706166,square,100.0,100,False,,95.0,2022-06-27 20:46,146.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48
2024,4826,-95.6573996734035,29.7576324724352,square,100.0,100,False,,91.0,2022-06-27 20:50,244.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,48
2025,4827,-95.6573996734035,29.7621290742538,square,100.0,100,False,,92.0,2022-06-27 20:52,120.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,15.0,0.0,48
2026,4828,-95.6573996734035,29.7666256760724,square,100.0,100,False,,84.0,2022-06-27 20:54,116.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,28.0,0.0,48
2027,4829,-95.6573996734035,29.7711222778911,square,100.0,100,False,,94.0,2022-06-27 20:55,56.8 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48
2028,4830,-95.6573996734035,29.7756188797097,square,100.0,100,False,,49.0,2022-06-27 20:58,135.1 secs,,0,0.0,0.0,0.0,0.0,70.0,0.0,6.0,0.0,0.0,18.0,0.0,6.0,0.0,48
2029,4831,-95.6522202808678,29.7531358706166,square,100.0,100,False,,80.0,2022-06-27 21:01,154.2 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,48
2030,4832,-95.6522202808678,29.7576324724352,square,100.0,100,False,,92.0,2022-06-27 21:03,117.2 secs,,0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,65.0,0.0,28.0,0.0,48
2031,4833,-95.6522202808678,29.7621290742538,square,100.0,100,False,,80.0,2022-06-27 21:06,190.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,39.0,0.0,48
2032,4834,-95.6522202808678,29.7666256760724,square,100.0,100,False,,93.0,2022-06-27 21:07,31.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,7.0,0.0,48
2033,4835,-95.6522202808678,29.7711222778911,square,100.0,100,False,,94.0,2022-06-27 21:08,79.6 secs,,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,48
2034,4836,-95.6522202808678,29.7756188797097,square,100.0,100,False,,68.0,2022-06-27 21:09,38.2 secs,,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,48
2035,4900,12.5661277770996,55.7896045561044,square,100.0,100,False,,50.0,2022-06-29 20:08,2943.3 secs,,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,48.0,2.0,15.0,22.0,49
2036,4901,12.5461391730265,55.7783630515578,square,100.0,100,False,,100.0,2022-07-06 20:04,604561.2 secs,,0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,43.0,0.0,15.0,0.0,49
2037,4902,12.5461391730265,55.7828596533764,square,100.0,100,False,,75.0,2022-07-06 21:54,6607.4 secs,,0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,43.0,2.0,32.0,0.0,49
2038,4903,12.5461391730265,55.7873562551951,square,100.0,100,False,,100.0,2022-06-19 15:44,60845.4 secs,,0,0.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,0.0,20.0,0.0,49
2039,4904,12.5461391730265,55.7918528570137,square,100.0,100,False,,84.0,2022-06-29 19:18,14.0 secs,,0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,0.0,44.0,1.0,49
2040,4905,12.5461391730265,55.7963494588323,square,100.0,100,False,,100.0,2022-06-19 16:59,2530.1 secs,,0,0.0,12.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,41.0,0.0,49
2041,4906,12.5461391730265,55.8008460606509,square,100.0,100,False,,100.0,2022-06-19 17:27,1708.1 secs,,0,0.0,6.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,45.0,0.0,28.0,0.0,49
2042,4907,12.5541346146558,55.7783630515578,square,100.0,100,False,,100.0,2022-06-19 17:41,833.9 secs,,0,0.0,4.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,44.0,1.0,36.0,0.0,49
2043,4908,12.5541346146558,55.7828596533764,square,100.0,100,False,,88.0,2022-06-29 19:17,19.8 secs,,0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,56.0,0.0,28.0,3.0,49
2044,4909,12.5541346146558,55.7873562551951,square,100.0,100,False,,100.0,2022-06-19 20:42,822.5 secs,,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,29.0,0.0,49
2045,4910,12.5541346146558,55.7918528570137,square,100.0,100,False,,100.0,2022-06-19 21:02,1212.1 secs,,0,0.0,7.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,23.0,0.0,28.0,0.0,49
2046,4911,12.5541346146558,55.7963494588323,square,100.0,100,False,,100.0,2022-06-19 21:07,285.3 secs,,0,0.0,96.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2047,4912,12.5541346146558,55.8008460606509,square,100.0,100,False,,100.0,2022-06-19 21:21,851.9 secs,,0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,43.0,0.0,49
2048,4913,12.562130056285,55.7783630515578,square,100.0,100,False,,72.0,2022-06-29 19:16,28.5 secs,,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,29.0,3.0,49
2049,4914,12.562130056285,55.7828596533764,square,100.0,100,False,,100.0,2022-06-19 22:11,2018.0 secs,,0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.0,0.0,21.0,0.0,49
